id,lat,lon,app_date
NY000000000036331273,40.6570589,-73.726937,19850101
NY000000000036184451,40.839742,-73.8598957,19860101
NY000000000036194862,40.6975369,-73.780474,19860101
NY000000000036216817,40.784183,-73.843698,19860101
NY000000000036948394,40.8121772,-73.9352816,19860101
NY000000000034348210,40.624002,-74.160991,19860101
NY000000000036179939,40.672543,-73.838752,19860101
NY000000000036764498,40.715486,-73.82161,19860101
NY000000000036220661,40.6676175,-73.9551087,19860101
NY000000000037479643,40.7151704,-74.0116009,19860101
NY000000000036279439,40.675073,-73.747444,19860101
NY000000000036210761,40.70458,-73.744959,19860101
NY000000000036350129,40.7071473,-74.0099785,19860101
NY000000000036193584,40.8683635,-73.8832079,19860101
NY000000000036170551,40.6747201,-73.9459474,19860101
NY000000000036187962,40.8237258,-73.9416278,19860101
NY000000000036229906,40.6488194,-73.9622707,19860101
NY000000000036880379,40.6889764,-73.9235964,19870320
NY000000000036527207,40.6421096,-73.9416192,19870429
NY000000000036883628,40.8498955,-73.904538,19870430
NY000000000036527587,40.69158,-73.756782,19870602
NY000000000036528019,40.6759442,-73.9661425,19870608
NY000000000037517587,40.822128,-73.9357288,19870629
NY000000000037112361,40.8297009,-73.870359,19870727
NY000000000036929241,40.6619302,-73.7461092,19870728
NY000000000036530711,40.657143,-73.7290249,19870804
NY000000000036529058,40.6835747,-73.9442254,19870817
NY000000000037011011,40.8475052,-73.9092064,19870827
NY000000000036511976,40.8800687,-73.8364386,19870831
NY000000000036817293,40.6065334,-74.0592546,19870925
NY000000000036532037,40.5775007,-73.8450766,19871002
NY000000000036939146,40.676742,-73.807777,19871119
NY000000000036535299,40.6343535,-73.9198836,19871221
NY000000000036535495,40.694938,-73.799127,19871230
NY000000000035619959,40.6562794,-73.9382556,19880120
NY000000000036536127,40.6771134,-73.7609666,19880120
NY000000000037092265,40.6297172,-73.9461771,19880125
NY000000000037189583,40.6757587,-73.9137708,19880128
NY000000000037207293,40.702771,-73.90965,19880128
NY000000000036537293,40.8227891,-73.9358443,19880129
NY000000000036935346,40.629966,-73.958071,19880201
NY000000000036538283,40.847318,-73.86524,19880203
NY000000000037013784,40.8234994,-73.919959,19880211
NY000000000036542488,40.682998,-73.771427,19880219
NY000000000035722646,40.672121,-73.7717569,19880219
NY000000000037146664,40.7492158,-74.0026324,19880219
NY000000000036543440,40.7185488,-73.9396101,19880219
NY000000000036543142,40.6759174,-73.7715061,19880219
NY000000000035606247,40.5999453,-73.7595111,19880226
NY000000000036505992,40.7373262,-73.9785367,19880315
NY000000000036546018,40.7573812,-73.8563789,19880318
NY000000000037209516,40.872992,-73.8664663,19880324
NY000000000036549621,40.8424925,-73.9146935,19880415
NY000000000036545855,40.6614549,-73.763036,19880421
NY000000000036505444,40.7930328,-73.9486404,19880422
NY000000000036547012,40.8595302,-73.8533696,19880422
NY000000000036943016,40.6541622,-73.8846778,19880422
NY000000000036549983,40.7051691,-73.8008557,19880425
NY000000000036506825,40.6738746,-73.9365472,19880428
NY000000000037094285,40.674633,-73.918829,19880502
NY000000000036508005,40.687657,-73.863164,19880502
NY000000000037172301,40.6504515,-73.8825114,19880502
NY000000000036609656,40.682687,-73.795215,19880503
NY000000000035275416,40.8136243,-73.957968,19880506
NY000000000037172871,40.61885,-74.085744,19880524
NY000000000037104616,40.675534,-73.778048,19880526
NY000000000037146834,40.685075,-73.799393,19880526
NY000000000036548671,40.8311057,-73.9279396,19880527
NY000000000036607443,40.8136344,-73.944168,19880607
NY000000000036509388,40.6621395,-73.950287,19880613
NY000000000036613854,40.675508,-73.78136,19880621
NY000000000036612394,40.7352851,-73.9771849,19880718
NY000000000036619874,40.6889558,-73.9636029,19880803
NY000000000036617204,40.658582,-73.730401,19880825
NY000000000034480949,40.8620008,-73.8659466,19880912
NY000000000036619038,40.752325,-73.9719139,19880913
NY000000000036629039,40.6399808,-74.0949523,19880916
NY000000000037601498,40.8225195,-73.9500574,19880916
NY000000000038167939,40.7392079,-73.9795594,19880916
NY000000000037064492,40.668114,-73.858488,19880921
NY000000000036624407,40.699408,-73.755745,19880922
NY000000000037011736,40.698735,-73.734864,19880927
NY000000000036628333,40.678671,-73.824001,19880930
NY000000000036630383,40.6683416,-73.7363393,19881007
NY000000000036632043,40.575023,-73.9893419,19881011
NY000000000037606733,40.86781,-73.921526,19881011
NY000000000036635315,40.630591,-73.9447075,19881011
NY000000000036634651,40.660506,-73.895636,19881011
NY000000000037609824,40.8106202,-73.9399201,19881011
NY000000000036635699,40.680244,-73.851169,19881011
NY000000000036630665,40.5884586,-73.8002548,19881011
NY000000000036633011,40.8111243,-73.9525431,19881011
NY000000000037954464,40.7234494,-73.9815567,19881011
NY000000000036637573,40.8345951,-73.8960927,19881013
NY000000000036637995,40.7223079,-73.7609288,19881013
NY000000000036949362,40.6218567,-74.1675381,19881110
NY000000000036642328,40.685351,-73.852766,19881115
NY000000000036643153,40.655591,-73.733244,19881117
NY000000000037230137,40.7996449,-73.9445468,19881129
NY000000000036645865,40.6340749,-74.1618194,19890214
NY000000000036644502,40.715074,-73.794942,19890215
NY000000000036973438,40.7564042,-73.919219,19890313
NY000000000036647051,40.694393,-73.83733,19890418
NY000000000035801021,40.68987,-73.790335,19890503
NY000000000035375269,40.736637,-73.862246,19890525
NY000000000037054045,40.6494408,-73.8821485,19890530
NY000000000037084529,40.8245596,-73.8618488,19890623
NY000000000037007068,40.692318,-73.754966,19890627
NY000000000036652340,40.686089,-73.764301,19890705
NY000000000036654175,40.6540533,-73.9446616,19890711
NY000000000037073997,40.684987,-73.924294,19890711
NY000000000037068259,40.8305568,-73.9292311,19890712
NY000000000036653540,40.6733426,-73.938539,19890713
NY000000000037002665,40.657988,-73.739059,19890713
NY000000000036655522,40.6401092,-74.1147626,19890714
NY000000000036656172,40.830689,-73.8502655,19890714
NY000000000036657717,40.5964739,-73.7506357,19890804
NY000000000036954827,40.8240535,-73.9440646,19890811
NY000000000036658209,40.8323164,-73.949162,19890828
NY000000000036658341,40.6531189,-73.954254,19890830
NY000000000035549467,40.786353,-73.844472,19890914
NY000000000037178174,40.875847,-73.881169,19890915
NY000000000036944172,40.7235608,-73.7614537,19890925
NY000000000037233468,40.618286,-74.085945,19890927
NY000000000036662819,40.6908789,-73.7878387,19891003
NY000000000037627721,40.8186167,-73.9383472,19891003
NY000000000036663178,40.8021763,-73.9490789,19891003
NY000000000036662586,40.6390074,-74.0907193,19891003
NY000000000035384351,40.760304,-73.862647,19891003
NY000000000036665452,40.7986631,-73.9469821,19891005
NY000000000036674073,40.6343261,-73.9669249,19891007
NY000000000036665260,40.8617005,-73.8214386,19891010
NY000000000037095901,40.8769487,-73.8482819,19891010
NY000000000036666474,40.8246746,-73.9145501,19891010
NY000000000036666096,40.8290802,-73.9009157,19891010
NY000000000036670020,40.6807213,-73.905819,19891010
NY000000000036666932,40.8005063,-73.9527667,19891010
NY000000000037056137,40.672213,-73.782102,19891010
NY000000000037627708,40.7922393,-73.9458212,19891010
NY000000000036664902,40.5890045,-73.8030069,19891010
NY000000000036670876,40.686025,-73.799854,19891010
NY000000000036674592,40.699591,-73.7839879,19891010
NY000000000036668115,40.6655165,-73.9562337,19891010
NY000000000036667304,40.704986,-73.744984,19891010
NY000000000037051235,40.683745,-73.979393,19891010
NY000000000036672393,40.670217,-73.949249,19891012
NY000000000036675985,40.674518,-73.791678,19891109
NY000000000036679261,40.66786,-73.759283,19900320
NY000000000036679017,40.679522,-73.9636869,19900327
NY000000000035660092,40.883426,-73.8781548,19900423
NY000000000036681505,40.686233,-73.760235,19900522
NY000000000037094071,40.5905398,-73.7880283,19900606
NY000000000037114207,40.8213782,-73.8994688,19900612
NY000000000036683493,40.688259,-73.7776,19900709
NY000000000037018423,40.7820148,-73.8462023,19900713
NY000000000036696147,40.7590536,-73.9344015,19900713
NY000000000036684283,40.704667,-73.874045,19900713
NY000000000036684907,40.7547756,-73.9421768,19900725
NY000000000036684719,40.6923118,-73.9653256,19900727
NY000000000037183350,40.84031,-73.8604577,19900814
NY000000000034204498,40.704292,-73.855696,19900904
NY000000000036686621,40.739172,-73.788614,19900913
NY000000000037086192,40.697619,-73.750899,19900914
NY000000000036687613,40.883127,-73.858092,19900914
NY000000000036687907,40.6700239,-73.8400997,19900920
NY000000000037207711,40.691328,-73.7925659,19901002
NY000000000037220088,40.6649084,-73.9189664,19901002
NY000000000037120765,40.699625,-73.73809,19901002
NY000000000037064124,40.6728384,-73.8759727,19901002
NY000000000037016587,40.6932672,-73.7352921,19901009
NY000000000036690405,40.6666353,-73.7691368,19901009
NY000000000037642354,40.8275271,-73.9501722,19901009
NY000000000036690761,40.7568244,-73.9083069,19901009
NY000000000037965426,40.8069466,-73.9361199,19901009
NY000000000037240326,40.653532,-73.740367,19901009
NY000000000036691510,40.8262754,-73.9352549,19901013
NY000000000036982556,40.647186,-73.896519,19901016
NY000000000036840272,40.70742,-73.768839,19901104
NY000000000037136746,40.8789981,-73.8351305,19901114
NY000000000036694447,40.683527,-73.777519,19901128
NY000000000036694161,40.683527,-73.777519,19901129
NY000000000036902783,40.8298884,-73.9184612,19901214
NY000000000036696157,40.7116595,-73.9987135,19901220
NY000000000036695154,40.7686401,-73.9922313,19901228
NY000000000037100960,40.822128,-73.9357288,19910412
NY000000000036697877,40.5971659,-73.7557382,19910412
NY000000000036698691,40.686177,-73.7909169,19910506
NY000000000037157881,40.693161,-73.837099,19910617
NY000000000037170546,40.5908087,-73.7893596,19910627
NY000000000036703461,40.719788,-73.975043,19910706
NY000000000036702025,40.679962,-73.951521,19910712
NY000000000036979323,40.8010029,-73.958341,19910712
NY000000000037155991,40.6383137,-73.9209298,19910715
NY000000000037188558,40.681431,-73.797985,19910715
NY000000000036702207,40.6434496,-73.8985157,19910715
NY000000000036705515,40.5977758,-73.7774021,19910911
NY000000000035409219,40.702598,-73.90151,19910916
NY000000000037100600,40.8015368,-73.9636725,19910917
NY000000000037208878,40.664378,-73.770479,19910918
NY000000000036791524,40.596817,-73.802857,19910923
NY000000000036708146,40.69806,-73.766965,19911007
NY000000000036709810,40.5933182,-74.0662369,19911025
NY000000000036916734,40.6794157,-73.8679333,19911030
NY000000000035413267,40.8303573,-73.9071624,19911205
NY000000000037192565,40.8264376,-73.9421129,19911227
NY000000000036932832,40.5909586,-73.7905775,19920109
NY000000000036725914,40.76541,-73.928932,19920112
NY000000000037898009,40.855557,-73.89814,19920123
NY000000000036713536,40.681486,-73.767465,19920210
NY000000000037162275,40.6299186,-73.9265961,19920220
NY000000000036713948,40.6770489,-73.811477,19920302
NY000000000036715003,40.630351,-74.148992,19920304
NY000000000034675450,40.8061107,-73.9200578,19920312
NY000000000035416563,40.699364,-73.773144,19920313
NY000000000037042540,40.679767,-73.737016,19920313
NY000000000034531301,40.7449235,-73.9931127,19920402
NY000000000036722052,40.876794,-73.9177034,19920402
NY000000000036718341,40.684741,-73.922048,19920403
NY000000000034740673,40.8855625,-73.9143965,19920407
NY000000000036720340,40.6860324,-73.9340762,19920408
NY000000000036720120,40.680346,-73.74967,19920408
NY000000000037183468,40.656353,-73.879595,19920409
NY000000000036721606,40.8186949,-73.9044295,19920409
NY000000000036721572,40.651919,-73.91037,19920410
NY000000000036721734,40.676739,-73.747213,19920410
NY000000000036721108,40.6788691,-73.9254192,19920414
NY000000000036722258,40.8245935,-73.9261697,19920415
NY000000000036902699,40.6822748,-73.8522096,19920416
NY000000000037068171,40.8146116,-73.9159154,19920430
NY000000000037120333,40.8749689,-73.8857803,19920506
NY000000000037158881,40.642871,-73.94901,19920512
NY000000000037080784,40.6757587,-73.9137708,19920527
NY000000000036727220,40.7394606,-73.9840589,19920602
NY000000000036727382,40.6362379,-73.9235937,19920603
NY000000000035426304,40.6765264,-73.7772844,19920608
NY000000000036728630,40.69879,-73.764193,19920612
NY000000000036728650,40.7438296,-74.0065518,19920615
NY000000000037214751,40.5939649,-73.7619972,19920616
NY000000000036728608,40.656194,-73.731233,19920616
NY000000000035426962,40.675131,-73.752472,19920616
NY000000000036735883,40.6644859,-73.9395909,19920630
NY000000000036735505,40.7396193,-73.8484203,19920630
NY000000000037000110,40.6657959,-73.9527658,19920707
NY000000000036833125,40.6719435,-73.9338351,19920713
NY000000000036925418,40.8360924,-73.9425262,19920720
NY000000000036732213,40.6750798,-73.9423274,19920720
NY000000000037679652,40.824193,-73.894186,19920803
NY000000000036739720,40.654758,-73.7516009,19920806
NY000000000036740172,40.8407066,-73.8553374,19920807
NY000000000036740614,40.687833,-73.742053,19920807
NY000000000036740918,40.706477,-73.762616,19920807
NY000000000036739544,40.6671329,-73.8247469,19920807
NY000000000036739882,40.6824009,-73.8040543,19920807
NY000000000036742377,40.7740296,-73.8482009,19920807
NY000000000034545105,40.8357865,-73.9010481,19920807
NY000000000036740398,40.7107479,-73.9978867,19920807
NY000000000036741804,40.688533,-73.749548,19920807
NY000000000036739852,40.7143889,-73.8019748,19920807
NY000000000037102354,40.651376,-73.737116,19920807
NY000000000036742999,40.822773,-73.941031,19920807
NY000000000036937195,40.8818656,-73.9157684,19920808
NY000000000036742211,40.8785639,-73.882381,19920811
NY000000000037207441,40.6682511,-73.9616062,19920813
NY000000000036744138,40.710819,-73.732684,19920814
NY000000000036750769,40.6535886,-73.9516775,19920814
NY000000000036913452,40.8849376,-73.8611045,19920814
NY000000000037047111,40.8398908,-73.862419,19920814
NY000000000036743936,40.714383,-73.747625,19920817
NY000000000036744590,40.8141988,-73.9219517,19920818
NY000000000036744826,40.676742,-73.807777,19920819
NY000000000037930598,40.677631,-73.787698,19920819
NY000000000037170015,40.839257,-73.885469,19920820
NY000000000036751420,40.8184309,-73.864836,19920821
NY000000000037102978,40.8320341,-73.8912466,19920821
NY000000000037074019,40.8350912,-73.8878397,19920821
NY000000000036786525,40.686849,-73.783554,19920821
NY000000000037002189,40.5782235,-74.0008357,19920821
NY000000000036746260,40.6642455,-73.9289034,19920821
NY000000000036749289,40.6889309,-73.86287,19920821
NY000000000037059225,40.8632636,-73.9240873,19920821
NY000000000036748930,40.6864525,-73.7672982,19920821
NY000000000036747043,40.881901,-73.8994162,19920821
NY000000000036787172,40.7351356,-73.9807187,19920821
NY000000000036746086,40.676383,-73.743741,19920821
NY000000000036839370,40.8228833,-73.9490931,19920821
NY000000000037180405,40.682442,-73.766109,19920902
NY000000000034546895,40.8762807,-73.8740892,19920903
NY000000000035444001,40.760514,-73.86359,19920903
NY000000000036754335,40.6744569,-73.814123,19920908
NY000000000036754454,40.711292,-73.744867,19920909
NY000000000036756563,40.6743662,-73.9148329,19920911
NY000000000036864081,40.6841052,-73.9216302,19920911
NY000000000037183596,40.673028,-73.800405,19920912
NY000000000037103234,40.5954842,-73.8020351,19920914
NY000000000037694889,40.6303402,-74.0250089,19920916
NY000000000036760241,40.667719,-73.7846,19920916
NY000000000036769574,40.5808751,-73.8281928,19920918
NY000000000036757399,40.7357871,-73.8098888,19920918
NY000000000036759899,40.5936651,-73.7967302,19920918
NY000000000036757019,40.713952,-73.782239,19920918
NY000000000037039297,40.795619,-73.9487716,19920921
NY000000000037693179,40.5890559,-73.8142004,19920922
NY000000000036751652,40.6646655,-73.9331348,19920922
NY000000000037698773,40.822612,-73.9450619,19920924
NY000000000037066339,40.763613,-73.871847,19920925
NY000000000036763533,40.694328,-73.742461,19920928
NY000000000036760199,40.6910173,-73.939989,19920929
NY000000000036760571,40.693805,-73.745816,19920929
NY000000000037177840,40.7155733,-73.9844262,19920929
NY000000000036767960,40.813921,-73.9415064,19921001
NY000000000036759613,40.6867804,-73.7801974,19921002
NY000000000037032093,40.683283,-73.794889,19921006
NY000000000037030791,40.8010319,-73.9483377,19921006
NY000000000036997326,40.639263,-74.121416,19921006
NY000000000036767748,40.684784,-73.79724,19921007
NY000000000037013782,40.7075453,-74.0059391,19921007
NY000000000037133362,40.877234,-73.8612488,19921008
NY000000000036770176,40.8863717,-73.8653836,19921008
NY000000000036778252,40.5953226,-73.7561868,19921008
NY000000000035460024,40.8234932,-73.9165413,19921008
NY000000000036772103,40.629731,-73.97067,19921008
NY000000000036772565,40.680237,-73.741959,19921008
NY000000000037980574,40.746891,-73.905121,19921008
NY000000000037146456,40.6777464,-73.9472562,19921008
NY000000000036775208,40.644895,-73.894855,19921009
NY000000000036775126,40.7170663,-73.985606,19921009
NY000000000037710146,40.8182622,-73.9161188,19921009
NY000000000037091424,40.7111789,-73.981419,19921009
NY000000000037148457,40.631022,-74.122394,19921009
NY000000000036782388,40.6954126,-73.9748373,19921009
NY000000000036773749,40.68109,-73.914773,19921009
NY000000000036778808,40.6643117,-73.9430043,19921009
NY000000000036997904,40.739866,-73.977376,19921009
NY000000000036785353,40.5997879,-74.066525,19921010
NY000000000036785619,40.5929248,-73.7985932,19921010
NY000000000037144868,40.5942634,-73.7743765,19921014
NY000000000036791861,40.8434884,-73.9375468,19930205
NY000000000036793675,40.597761,-73.7638,19930310
NY000000000037125775,40.5989393,-73.7573878,19930409
NY000000000036796084,40.6496538,-73.8966678,19930409
NY000000000037119756,40.6692648,-73.9476386,19930409
NY000000000036796702,40.7096653,-73.79269,19930423
NY000000000036798580,40.6560103,-73.7316783,19930503
NY000000000036797831,40.67541,-73.781781,19930506
NY000000000036947755,40.627391,-74.1589984,19930524
NY000000000036798694,40.7493428,-74.0006811,19930527
NY000000000037230285,40.8506667,-73.93178,19930607
NY000000000036799716,40.669018,-73.798816,19930611
NY000000000036800628,40.6319523,-73.8857425,19930623
NY000000000037167810,40.6731305,-73.7928584,19930707
NY000000000037078851,40.7251591,-73.7628928,19930803
NY000000000036805462,40.8601671,-73.8657511,19930804
NY000000000036889025,40.698442,-73.7826556,19930817
NY000000000036806212,40.581442,-73.953436,19930818
NY000000000036831610,40.694763,-73.782527,19930818
NY000000000034630440,40.8170383,-73.9549372,19930820
NY000000000036807176,40.8009203,-73.9365791,19930820
NY000000000036807284,40.5894261,-73.8070759,19930820
NY000000000037061500,40.827872,-73.937842,19930820
NY000000000036806756,40.567476,-74.1080039,19930820
NY000000000036809301,40.598778,-73.765249,19930820
NY000000000037917017,40.8402369,-73.9261454,19930823
NY000000000036806896,40.6777232,-73.9534785,19930824
NY000000000036812308,40.664463,-73.728468,19930913
NY000000000036827499,40.6393436,-74.1356718,19930915
NY000000000036814272,40.6772882,-73.9618358,19930915
NY000000000037065840,40.7610962,-73.8886661,19930916
NY000000000034700247,40.829556,-73.8786945,19930917
NY000000000036814108,40.7426904,-73.9958059,19930917
NY000000000036813802,40.6728049,-73.778219,19930920
NY000000000036813712,40.6904991,-73.7851304,19930923
NY000000000036815582,40.67865,-73.812815,19930928
NY000000000036815766,40.600746,-73.749802,19930929
NY000000000036817241,40.7110709,-73.761319,19931001
NY000000000036818135,40.6746052,-73.9598154,19931005
NY000000000036821471,40.6821003,-73.8659108,19931007
NY000000000037195110,40.6748446,-73.939082,19931007
NY000000000036995863,40.5985931,-74.0850704,19931007
NY000000000036821493,40.6971909,-73.737342,19931007
NY000000000036984027,40.8012261,-73.9685397,19931007
NY000000000036819103,40.7157785,-74.0058893,19931007
NY000000000036823281,40.6731989,-73.74678,19931007
NY000000000036825073,40.694132,-73.800585,19931007
NY000000000036823393,40.677877,-73.924986,19931007
NY000000000037070674,40.8115453,-73.9366342,19931007
NY000000000036822057,40.8494034,-73.9126551,19931008
NY000000000035650009,40.684493,-73.787445,19931008
NY000000000036820847,40.6632824,-73.9060186,19931008
NY000000000036821875,40.687071,-73.767247,19931008
NY000000000036977500,40.835727,-73.84996,19931008
NY000000000037245931,40.6951444,-73.8416717,19931008
NY000000000037113305,40.5778509,-73.8399164,19931008
NY000000000035493523,40.70229,-73.808787,19931008
NY000000000037204361,40.6716067,-73.941447,19931008
NY000000000036821829,40.6807778,-73.9281058,19931008
NY000000000036824841,40.713079,-73.859018,19931008
NY000000000036830865,40.68908,-73.797628,19931014
NY000000000037192707,40.837022,-73.845864,19931018
NY000000000036829475,40.689521,-73.8068119,19931101
NY000000000036828553,40.8585316,-73.8634977,19931108
NY000000000036830171,40.6719534,-73.92868,19931112
NY000000000038020518,40.8063331,-73.942641,19931116
NY000000000036831632,40.683131,-73.763597,19931203
NY000000000036831854,40.8172844,-73.9373828,19931210
NY000000000036831896,40.668394,-73.791601,19931213
NY000000000036832592,40.67189,-73.737405,19940112
NY000000000036834278,40.700384,-73.7870502,19940225
NY000000000036834482,40.70068,-73.786291,19940307
NY000000000036834908,40.6676356,-73.9310015,19940318
NY000000000037747229,40.7578407,-73.988545,19940325
NY000000000036837007,40.8398423,-73.858143,19940506
NY000000000036836951,40.669154,-73.774726,19940506
NY000000000036837715,40.6892871,-73.9617687,19940525
NY000000000036838105,40.7046253,-73.9061212,19940602
NY000000000037142678,40.8497923,-73.8886781,19940610
NY000000000037093877,40.7974374,-73.9325889,19940624
NY000000000036839662,40.793291,-73.975331,19940627
NY000000000036840758,40.771872,-73.923933,19940711
NY000000000035699383,40.7645089,-73.882915,19940711
NY000000000037150969,40.7496379,-74.0023829,19940712
NY000000000036841602,40.8800688,-73.8363758,19940721
NY000000000036841468,40.5789628,-73.8376239,19940721
NY000000000036901390,40.6299519,-74.0305897,19940726
NY000000000034792262,40.724612,-73.848533,19940817
NY000000000036843156,40.5937133,-73.7549263,19940818
NY000000000036843987,40.685135,-73.776783,19940819
NY000000000036844083,40.69986,-73.751327,19940826
NY000000000036845263,40.651848,-73.733666,19940907
